Camera_Number,Date,Time2,Scientific_name,type
M8,7/16/2020,4:02:00,Chaetodipus intermedius,prey
M9,7/16/2020,3:57:00,Chaetodipus intermedius,prey
M9,7/16/2020,3:58:00,Chaetodipus intermedius,prey
M20,7/16/2020,5:16:00,Chaetodipus intermedius,prey
M4,7/16/2020,3:53:00,Dipodomys merriami,prey
M5,7/16/2020,18:55:00,Mimus polyglottos,prey
M14,7/16/2020,6:56:00,Mimus polyglottos,prey
M3,7/17/2020,6:31:00,Sylvilagus audubonii,other
M3,7/17/2020,6:32:00,Sylvilagus audubonii,other
M3,7/17/2020,6:39:00,Sylvilagus audubonii,other
M3,7/17/2020,7:03:00,Sylvilagus audubonii,other
M5,7/17/2020,8:28:00,Sylvilagus audubonii,other
M5,7/17/2020,8:41:00,Sylvilagus audubonii,other
M9,7/17/2020,9:48:00,Sylvilagus audubonii,other
M18,7/17/2020,8:24:00,Ammospermophilus interpres,prey
M6,7/17/2020,17:36:00,Amphispiza bilineata,prey
M6,7/17/2020,2:09:00,Chaetodipus intermedius,prey
M6,7/17/2020,4:59:00,Chaetodipus intermedius,prey
M6,7/17/2020,5:02:00,Chaetodipus intermedius,prey
M9,7/17/2020,3:53:00,Chaetodipus intermedius,prey
M9,7/17/2020,3:54:00,Chaetodipus intermedius,prey
M6,7/17/2020,2:32:00,Dipodomys merriami,prey
M20,7/17/2020,22:07:00,Peromyscus sp.,prey
CA53,7/17/2020,23:23:00,Crotalus atrox,
M3,7/18/2020,15:01:00,Lepus californicus,other
M8,7/18/2020,8:02:00,Lepus californicus,other
M12,7/18/2020,18:07:00,Lepus californicus,other
M3,7/18/2020,19:25:00,Sylvilagus audubonii,other
M3,7/18/2020,23:02:00,Sylvilagus audubonii,other
M5,7/18/2020,14:59:00,Sylvilagus audubonii,other
M5,7/18/2020,20:14:00,Sylvilagus audubonii,other
M5,7/18/2020,9:15:00,Sylvilagus audubonii,other
M5,7/18/2020,18:10:00,Sylvilagus audubonii,other
M6,7/18/2020,16:23:00,Sylvilagus audubonii,other
M6,7/18/2020,17:00:00,Sylvilagus audubonii,other
M11,7/18/2020,21:50:00,Sylvilagus audubonii,other
M14,7/18/2020,4:07:00,Sylvilagus audubonii,other
M8,7/18/2020,10:09:00,Pecari tajacu,predator
M12,7/18/2020,21:59:00,Pecari tajacu,predator
M15,7/18/2020,6:57:00,Pecari tajacu,predator
M20,7/18/2020,7:44:00,Ammospermophilus interpres,prey
M5,7/18/2020,22:34:00,Anaxyrus cognatus,prey
M1,7/18/2020,17:55:00,Callipepla squamata,prey
M3,7/18/2020,17:21:00,Callipepla squamata,prey
M6,7/18/2020,16:24:00,Callipepla squamata,prey
M6,7/18/2020,16:25:00,Callipepla squamata,prey
M20,7/18/2020,19:30:00,Campylorhynchus brunneicapillus,prey
M6,7/18/2020,0:20:00,Chaetodipus intermedius,prey
M6,7/18/2020,2:48:00,Chaetodipus intermedius,prey
M6,7/18/2020,2:49:00,Chaetodipus intermedius,prey
M24,7/18/2020,2:53:00,Chaetodipus intermedius,prey
M24,7/18/2020,5:50:00,Chaetodipus intermedius,prey
M15,7/18/2020,3:37:00,Dipodomys merriami,prey
M3,7/18/2020,15:43:00,Mimus polyglottos,prey
M4,7/18/2020,16:04:00,Mimus polyglottos,prey
M5,7/18/2020,15:31:00,Mimus polyglottos,prey
M5,7/18/2020,16:06:00,Mimus polyglottos,prey
M5,7/18/2020,18:00:00,Mimus polyglottos,prey
M5,7/18/2020,14:48:00,Mimus polyglottos,prey
M5,7/18/2020,14:50:00,Mimus polyglottos,prey
M5,7/18/2020,15:41:00,Mimus polyglottos,prey
M15,7/18/2020,18:43:00,Mimus polyglottos,prey
M13,7/19/2020,4:40:00,Lepus californicus,other
M1,7/19/2020,18:04:00,Sylvilagus audubonii,other
M3,7/19/2020,5:52:00,Sylvilagus audubonii,other
M4,7/19/2020,8:59:00,Sylvilagus audubonii,other
M4,7/19/2020,9:15:00,Sylvilagus audubonii,other
M4,7/19/2020,10:22:00,Sylvilagus audubonii,other
M5,7/19/2020,9:52:00,Sylvilagus audubonii,other
M5,7/19/2020,9:53:00,Sylvilagus audubonii,other
M5,7/19/2020,9:56:00,Sylvilagus audubonii,other
M5,7/19/2020,9:51:00,Sylvilagus audubonii,other
M7,7/19/2020,17:02:00,Sylvilagus audubonii,other
M7,7/19/2020,17:08:00,Sylvilagus audubonii,other
M7,7/19/2020,17:40:00,Sylvilagus audubonii,other
M7,7/19/2020,17:40:00,Sylvilagus audubonii,other
M7,7/19/2020,17:41:00,Sylvilagus audubonii,other
M7,7/19/2020,17:42:00,Sylvilagus audubonii,other
M7,7/19/2020,17:42:00,Sylvilagus audubonii,other
M7,7/19/2020,17:43:00,Sylvilagus audubonii,other
M7,7/19/2020,17:44:00,Sylvilagus audubonii,other
M7,7/19/2020,17:45:00,Sylvilagus audubonii,other
M7,7/19/2020,17:46:00,Sylvilagus audubonii,other
M8,7/19/2020,8:28:00,Sylvilagus audubonii,other
M11,7/19/2020,3:23:00,Sylvilagus audubonii,other
M12,7/19/2020,8:25:00,Sylvilagus audubonii,other
M1,7/19/2020,7:59:00,Toxostoma crissale,other
M1,7/19/2020,8:45:00,Toxostoma crissale,other
M12,7/19/2020,8:13:00,Toxostoma crissale,other
M12,7/19/2020,3:24:00,Canis latrans,predator
M12,7/19/2020,4:20:00,Canis latrans,predator
M5,7/19/2020,1:08:00,Lynx rufus,predator
M8,7/19/2020,1:34:00,Pecari tajacu,predator
M20,7/19/2020,7:10:00,Ammospermophilus interpres,prey
M24,7/19/2020,15:37:00,Ammospermophilus interpres,prey
M6,7/19/2020,17:34:00,Callipepla squamata,prey
M7,7/19/2020,11:15:00,Callipepla squamata,prey
M6,7/19/2020,1:09:00,Chaetodipus intermedius,prey
M6,7/19/2020,3:30:00,Chaetodipus intermedius,prey
M6,7/19/2020,3:31:00,Chaetodipus intermedius,prey
M6,7/19/2020,3:33:00,Chaetodipus intermedius,prey
M6,7/19/2020,3:37:00,Chaetodipus intermedius,prey
M6,7/19/2020,3:39:00,Chaetodipus intermedius,prey
M6,7/19/2020,3:43:00,Chaetodipus intermedius,prey
M6,7/19/2020,3:44:00,Chaetodipus intermedius,prey
M6,7/19/2020,3:45:00,Chaetodipus intermedius,prey
M6,7/19/2020,3:48:00,Chaetodipus intermedius,prey
M6,7/19/2020,3:49:00,Chaetodipus intermedius,prey
M6,7/19/2020,3:51:00,Chaetodipus intermedius,prey
M6,7/19/2020,3:54:00,Chaetodipus intermedius,prey
M6,7/19/2020,4:00:00,Chaetodipus intermedius,prey
M6,7/19/2020,4:01:00,Chaetodipus intermedius,prey
M6,7/19/2020,4:02:00,Chaetodipus intermedius,prey
M6,7/19/2020,4:03:00,Chaetodipus intermedius,prey
M6,7/19/2020,4:05:00,Chaetodipus intermedius,prey
M6,7/19/2020,4:06:00,Chaetodipus intermedius,prey
M6,7/19/2020,4:07:00,Chaetodipus intermedius,prey
M6,7/19/2020,4:08:00,Chaetodipus intermedius,prey
M6,7/19/2020,4:09:00,Chaetodipus intermedius,prey
M6,7/19/2020,4:10:00,Chaetodipus intermedius,prey
M6,7/19/2020,4:11:00,Chaetodipus intermedius,prey
M6,7/19/2020,4:16:00,Chaetodipus intermedius,prey
M6,7/19/2020,4:19:00,Chaetodipus intermedius,prey
M6,7/19/2020,4:20:00,Chaetodipus intermedius,prey
M6,7/19/2020,4:21:00,Chaetodipus intermedius,prey
M6,7/19/2020,4:23:00,Chaetodipus intermedius,prey
M6,7/19/2020,4:25:00,Chaetodipus intermedius,prey
M6,7/19/2020,4:27:00,Chaetodipus intermedius,prey
M6,7/19/2020,4:27:00,Chaetodipus intermedius,prey
M6,7/19/2020,4:28:00,Chaetodipus intermedius,prey
M6,7/19/2020,4:29:00,Chaetodipus intermedius,prey
M6,7/19/2020,4:30:00,Chaetodipus intermedius,prey
M6,7/19/2020,4:31:00,Chaetodipus intermedius,prey
M6,7/19/2020,4:31:00,Chaetodipus intermedius,prey
M6,7/19/2020,4:34:00,Chaetodipus intermedius,prey
M6,7/19/2020,4:37:00,Chaetodipus intermedius,prey
M6,7/19/2020,4:40:00,Chaetodipus intermedius,prey
M6,7/19/2020,4:41:00,Chaetodipus intermedius,prey
M6,7/19/2020,4:42:00,Chaetodipus intermedius,prey
M6,7/19/2020,4:43:00,Chaetodipus intermedius,prey
M6,7/19/2020,4:46:00,Chaetodipus intermedius,prey
M6,7/19/2020,4:53:00,Chaetodipus intermedius,prey
M6,7/19/2020,4:54:00,Chaetodipus intermedius,prey
M6,7/19/2020,5:00:00,Chaetodipus intermedius,prey
M6,7/19/2020,5:01:00,Chaetodipus intermedius,prey
M6,7/19/2020,5:02:00,Chaetodipus intermedius,prey
M6,7/19/2020,5:06:00,Chaetodipus intermedius,prey
M6,7/19/2020,5:07:00,Chaetodipus intermedius,prey
M6,7/19/2020,5:10:00,Chaetodipus intermedius,prey
M6,7/19/2020,5:12:00,Chaetodipus intermedius,prey
M6,7/19/2020,5:15:00,Chaetodipus intermedius,prey
M6,7/19/2020,5:16:00,Chaetodipus intermedius,prey
M6,7/19/2020,5:21:00,Chaetodipus intermedius,prey
M6,7/19/2020,5:23:00,Chaetodipus intermedius,prey
M6,7/19/2020,5:24:00,Chaetodipus intermedius,prey
M6,7/19/2020,5:25:00,Chaetodipus intermedius,prey
M6,7/19/2020,5:26:00,Chaetodipus intermedius,prey
M6,7/19/2020,5:27:00,Chaetodipus intermedius,prey
M6,7/19/2020,5:29:00,Chaetodipus intermedius,prey
M6,7/19/2020,5:30:00,Chaetodipus intermedius,prey
M6,7/19/2020,5:33:00,Chaetodipus intermedius,prey
M6,7/19/2020,5:37:00,Chaetodipus intermedius,prey
M6,7/19/2020,5:39:00,Chaetodipus intermedius,prey
M6,7/19/2020,5:41:00,Chaetodipus intermedius,prey
M6,7/19/2020,5:42:00,Chaetodipus intermedius,prey
M12,7/19/2020,5:08:00,Dipodomys merriami,prey
M1,7/19/2020,8:38:00,Mimus polyglottos,prey
M1,7/19/2020,8:50:00,Mimus polyglottos,prey
M4,7/19/2020,6:46:00,Mimus polyglottos,prey
M4,7/19/2020,8:26:00,Mimus polyglottos,prey
M5,7/19/2020,8:35:00,Mimus polyglottos,prey
M5,7/19/2020,8:34:00,Mimus polyglottos,prey
M6,7/19/2020,9:25:00,Mimus polyglottos,prey
M6,7/19/2020,18:05:00,Mimus polyglottos,prey
M8,7/19/2020,18:23:00,Mimus polyglottos,prey
M8,7/20/2020,0:35:00,Equus caballus,other
M8,7/20/2020,4:57:00,Equus caballus,other
M8,7/20/2020,4:59:00,Equus caballus,other
M8,7/20/2020,4:59:00,Equus caballus,other
M8,7/20/2020,5:35:00,Equus caballus,other
M8,7/20/2020,5:36:00,Equus caballus,other
M9,7/20/2020,0:51:00,Equus caballus,other
M9,7/20/2020,0:57:00,Equus caballus,other
M10,7/20/2020,3:10:00,Equus caballus,other
M10,7/20/2020,3:10:00,Equus caballus,other
M10,7/20/2020,3:11:00,Equus caballus,other
M10,7/20/2020,3:12:00,Equus caballus,other
M10,7/20/2020,3:12:00,Equus caballus,other
M10,7/20/2020,3:13:00,Equus caballus,other
M10,7/20/2020,3:14:00,Equus caballus,other
M10,7/20/2020,3:08:00,Equus caballus,other
M10,7/20/2020,3:09:00,Equus caballus,other
M11,7/20/2020,4:09:00,Equus caballus,other
M12,7/20/2020,2:38:00,Equus caballus,other
M12,7/20/2020,4:58:00,Equus caballus,other
M12,7/20/2020,5:02:00,Equus caballus,other
M12,7/20/2020,5:05:00,Equus caballus,other
M12,7/20/2020,5:05:00,Equus caballus,other
M13,7/20/2020,0:17:00,Equus caballus,other
M13,7/20/2020,8:05:00,Equus caballus,other
M13,7/20/2020,8:06:00,Equus caballus,other
M13,7/20/2020,8:38:00,Equus caballus,other
M13,7/20/2020,8:39:00,Equus caballus,other
M13,7/20/2020,8:43:00,Equus caballus,other
M14,7/20/2020,6:37:00,Equus caballus,other
M14,7/20/2020,6:40:00,Equus caballus,other
M14,7/20/2020,8:47:00,Equus caballus,other
M1,7/20/2020,18:26:00,Sylvilagus audubonii,other
M1,7/20/2020,18:33:00,Sylvilagus audubonii,other
M1,7/20/2020,18:25:00,Sylvilagus audubonii,other
M4,7/20/2020,7:27:00,Sylvilagus audubonii,other
M6,7/20/2020,6:13:00,Sylvilagus audubonii,other
M12,7/20/2020,2:41:00,Canis latrans,predator
M12,7/20/2020,5:20:00,Canis latrans,predator
M13,7/20/2020,2:45:00,Canis latrans,predator
M13,7/20/2020,2:46:00,Canis latrans,predator
M14,7/20/2020,5:31:00,Canis latrans,predator
M20,7/20/2020,7:35:00,Ammospermophilus interpres,prey
M6,7/20/2020,3:24:00,Chaetodipus intermedius,prey
M6,7/20/2020,3:27:00,Chaetodipus intermedius,prey
M6,7/20/2020,3:31:00,Chaetodipus intermedius,prey
M6,7/20/2020,3:34:00,Chaetodipus intermedius,prey
M6,7/20/2020,3:38:00,Chaetodipus intermedius,prey
M6,7/20/2020,3:39:00,Chaetodipus intermedius,prey
M6,7/20/2020,3:39:00,Chaetodipus intermedius,prey
M6,7/20/2020,3:41:00,Chaetodipus intermedius,prey
M6,7/20/2020,3:44:00,Chaetodipus intermedius,prey
M6,7/20/2020,3:46:00,Chaetodipus intermedius,prey
M6,7/20/2020,3:49:00,Chaetodipus intermedius,prey
M6,7/20/2020,3:50:00,Chaetodipus intermedius,prey
M6,7/20/2020,3:52:00,Chaetodipus intermedius,prey
M6,7/20/2020,3:56:00,Chaetodipus intermedius,prey
M6,7/20/2020,3:58:00,Chaetodipus intermedius,prey
M6,7/20/2020,3:59:00,Chaetodipus intermedius,prey
M6,7/20/2020,4:00:00,Chaetodipus intermedius,prey
M6,7/20/2020,4:01:00,Chaetodipus intermedius,prey
M6,7/20/2020,4:03:00,Chaetodipus intermedius,prey
M6,7/20/2020,4:04:00,Chaetodipus intermedius,prey
M6,7/20/2020,4:05:00,Chaetodipus intermedius,prey
M6,7/20/2020,4:07:00,Chaetodipus intermedius,prey
M6,7/20/2020,4:08:00,Chaetodipus intermedius,prey
M6,7/20/2020,4:09:00,Chaetodipus intermedius,prey
M6,7/20/2020,4:10:00,Chaetodipus intermedius,prey
M6,7/20/2020,4:11:00,Chaetodipus intermedius,prey
M6,7/20/2020,4:16:00,Chaetodipus intermedius,prey
M6,7/20/2020,4:19:00,Chaetodipus intermedius,prey
M6,7/20/2020,4:20:00,Chaetodipus intermedius,prey
M6,7/20/2020,4:21:00,Chaetodipus intermedius,prey
M6,7/20/2020,4:23:00,Chaetodipus intermedius,prey
M6,7/20/2020,4:25:00,Chaetodipus intermedius,prey
M6,7/20/2020,4:27:00,Chaetodipus intermedius,prey
M6,7/20/2020,4:28:00,Chaetodipus intermedius,prey
M6,7/20/2020,4:29:00,Chaetodipus intermedius,prey
M6,7/20/2020,4:30:00,Chaetodipus intermedius,prey
M6,7/20/2020,4:31:00,Chaetodipus intermedius,prey
M6,7/20/2020,4:31:00,Chaetodipus intermedius,prey
M6,7/20/2020,4:34:00,Chaetodipus intermedius,prey
M6,7/20/2020,4:37:00,Chaetodipus intermedius,prey
M6,7/20/2020,4:38:00,Chaetodipus intermedius,prey
M6,7/20/2020,4:39:00,Chaetodipus intermedius,prey
M6,7/20/2020,4:40:00,Chaetodipus intermedius,prey
M6,7/20/2020,4:42:00,Chaetodipus intermedius,prey
M6,7/20/2020,4:43:00,Chaetodipus intermedius,prey
M6,7/20/2020,4:44:00,Chaetodipus intermedius,prey
M6,7/20/2020,4:46:00,Chaetodipus intermedius,prey
M6,7/20/2020,4:47:00,Chaetodipus intermedius,prey
M6,7/20/2020,4:49:00,Chaetodipus intermedius,prey
M6,7/20/2020,4:51:00,Chaetodipus intermedius,prey
M6,7/20/2020,4:52:00,Chaetodipus intermedius,prey
M6,7/20/2020,4:54:00,Chaetodipus intermedius,prey
M6,7/20/2020,4:55:00,Chaetodipus intermedius,prey
M6,7/20/2020,4:57:00,Chaetodipus intermedius,prey
M6,7/20/2020,4:57:00,Chaetodipus intermedius,prey
M6,7/20/2020,5:00:00,Chaetodipus intermedius,prey
M6,7/20/2020,5:01:00,Chaetodipus intermedius,prey
M6,7/20/2020,5:02:00,Chaetodipus intermedius,prey
M6,7/20/2020,5:04:00,Chaetodipus intermedius,prey
M6,7/20/2020,5:07:00,Chaetodipus intermedius,prey
M6,7/20/2020,5:08:00,Chaetodipus intermedius,prey
M6,7/20/2020,5:18:00,Chaetodipus intermedius,prey
M6,7/20/2020,20:41:00,Chaetodipus intermedius,prey
M4,7/20/2020,3:23:00,Dipodomys merriami,prey
M14,7/20/2020,8:07:00,Zenaida macroura,prey
M12,7/21/2020,5:21:00,Lepus californicus,other
M3,7/21/2020,19:39:00,Sylvilagus audubonii,other
M20,7/21/2020,12:30:00,Ammospermophilus interpres,prey
M24,7/21/2020,10:26:00,Ammospermophilus interpres,prey
M7,7/21/2020,10:01:00,Aspidoscelis inornatus,prey
M6,7/21/2020,3:55:00,Chaetodipus intermedius,prey
M6,7/21/2020,3:56:00,Chaetodipus intermedius,prey
M6,7/21/2020,3:57:00,Chaetodipus intermedius,prey
M6,7/21/2020,4:34:00,Chaetodipus intermedius,prey
M6,7/21/2020,4:35:00,Chaetodipus intermedius,prey
M6,7/21/2020,4:37:00,Chaetodipus intermedius,prey
M6,7/21/2020,4:39:00,Chaetodipus intermedius,prey
M6,7/21/2020,4:41:00,Chaetodipus intermedius,prey
M6,7/21/2020,4:47:00,Chaetodipus intermedius,prey
M6,7/21/2020,4:47:00,Chaetodipus intermedius,prey
M6,7/21/2020,4:48:00,Chaetodipus intermedius,prey
M6,7/21/2020,4:49:00,Chaetodipus intermedius,prey
M6,7/21/2020,4:50:00,Chaetodipus intermedius,prey
M6,7/21/2020,21:56:00,Chaetodipus intermedius,prey
M6,7/21/2020,4:54:00,Chaetodipus intermedius,prey
M6,7/21/2020,3:11:00,Chaetodipus intermedius,prey
M23,7/21/2020,21:15:00,Chaetodipus intermedius,prey
M27,7/21/2020,3:47:00,Dipodomys merriami,prey
M5,7/21/2020,19:29:00,Mimus polyglottos,prey
M5,7/21/2020,19:34:00,Mimus polyglottos,prey
M5,7/21/2020,19:31:00,Mimus polyglottos,prey
M12,7/21/2020,12:26:00,Mimus polyglottos,prey
M13,7/21/2020,6:37:00,Mimus polyglottos,prey
M13,7/21/2020,6:52:00,Zenaida macroura,prey
M12,7/22/2020,23:39:00,Equus caballus,other
M13,7/22/2020,4:33:00,Odocoileus hemionus,other
M13,7/22/2020,23:56:00,Odocoileus hemionus,other
M3,7/22/2020,6:15:00,Sylvilagus audubonii,other
M4,7/22/2020,6:55:00,Sylvilagus audubonii,other
M4,7/22/2020,6:55:00,Sylvilagus audubonii,other
M4,7/22/2020,6:57:00,Sylvilagus audubonii,other
M6,7/22/2020,7:33:00,Sylvilagus audubonii,other
M6,7/22/2020,19:38:00,Sylvilagus audubonii,other
M6,7/22/2020,19:53:00,Toxostoma crissale,other
M22,7/22/2020,5:58:00,Urocyon cinereoargenteus,predator
M20,7/22/2020,7:29:00,Ammospermophilus interpres,prey
M7,7/22/2020,9:30:00,Aspidoscelis tesselata,prey
M6,7/22/2020,0:57:00,Chaetodipus intermedius,prey
M6,7/22/2020,0:57:00,Chaetodipus intermedius,prey
M6,7/22/2020,20:23:00,Chaetodipus intermedius,prey
M6,7/22/2020,20:28:00,Chaetodipus intermedius,prey
M6,7/22/2020,20:31:00,Chaetodipus intermedius,prey
M6,7/22/2020,20:32:00,Chaetodipus intermedius,prey
M6,7/22/2020,20:34:00,Chaetodipus intermedius,prey
M6,7/22/2020,20:35:00,Chaetodipus intermedius,prey
M6,7/22/2020,20:36:00,Chaetodipus intermedius,prey
M6,7/22/2020,20:37:00,Chaetodipus intermedius,prey
M6,7/22/2020,20:43:00,Chaetodipus intermedius,prey
M6,7/22/2020,20:44:00,Chaetodipus intermedius,prey
M6,7/22/2020,20:45:00,Chaetodipus intermedius,prey
M6,7/22/2020,20:46:00,Chaetodipus intermedius,prey
M6,7/22/2020,20:46:00,Chaetodipus intermedius,prey
M6,7/22/2020,20:47:00,Chaetodipus intermedius,prey
M6,7/22/2020,20:49:00,Chaetodipus intermedius,prey
M6,7/22/2020,20:52:00,Chaetodipus intermedius,prey
M6,7/22/2020,20:53:00,Chaetodipus intermedius,prey
M6,7/22/2020,20:54:00,Chaetodipus intermedius,prey
M6,7/22/2020,20:55:00,Chaetodipus intermedius,prey
M6,7/22/2020,20:56:00,Chaetodipus intermedius,prey
M6,7/22/2020,20:58:00,Chaetodipus intermedius,prey
M6,7/22/2020,20:59:00,Chaetodipus intermedius,prey
M6,7/22/2020,21:02:00,Chaetodipus intermedius,prey
M6,7/22/2020,21:05:00,Chaetodipus intermedius,prey
M6,7/22/2020,21:06:00,Chaetodipus intermedius,prey
M6,7/22/2020,21:08:00,Chaetodipus intermedius,prey
M6,7/22/2020,21:17:00,Chaetodipus intermedius,prey
M6,7/22/2020,21:18:00,Chaetodipus intermedius,prey
M6,7/22/2020,21:20:00,Chaetodipus intermedius,prey
M6,7/22/2020,21:21:00,Chaetodipus intermedius,prey
M6,7/22/2020,21:26:00,Chaetodipus intermedius,prey
M6,7/22/2020,21:28:00,Chaetodipus intermedius,prey
M6,7/22/2020,21:29:00,Chaetodipus intermedius,prey
M6,7/22/2020,21:32:00,Chaetodipus intermedius,prey
M6,7/22/2020,21:33:00,Chaetodipus intermedius,prey
M6,7/22/2020,21:34:00,Chaetodipus intermedius,prey
M6,7/22/2020,21:35:00,Chaetodipus intermedius,prey
M6,7/22/2020,21:36:00,Chaetodipus intermedius,prey
M6,7/22/2020,21:38:00,Chaetodipus intermedius,prey
M6,7/22/2020,21:39:00,Chaetodipus intermedius,prey
M6,7/22/2020,21:53:00,Chaetodipus intermedius,prey
M6,7/22/2020,22:13:00,Chaetodipus intermedius,prey
M6,7/22/2020,22:14:00,Chaetodipus intermedius,prey
M6,7/22/2020,22:16:00,Chaetodipus intermedius,prey
M6,7/22/2020,22:22:00,Chaetodipus intermedius,prey
M6,7/22/2020,22:24:00,Chaetodipus intermedius,prey
M6,7/22/2020,22:27:00,Chaetodipus intermedius,prey
M6,7/22/2020,22:55:00,Chaetodipus intermedius,prey
M6,7/22/2020,23:00:00,Chaetodipus intermedius,prey
M6,7/22/2020,23:11:00,Chaetodipus intermedius,prey
M6,7/22/2020,23:20:00,Chaetodipus intermedius,prey
M6,7/22/2020,23:23:00,Chaetodipus intermedius,prey
M6,7/22/2020,23:23:00,Chaetodipus intermedius,prey
M6,7/22/2020,23:25:00,Chaetodipus intermedius,prey
M6,7/22/2020,23:26:00,Chaetodipus intermedius,prey
M6,7/22/2020,23:32:00,Chaetodipus intermedius,prey
M3,7/22/2020,18:05:00,Mimus polyglottos,prey
M3,7/22/2020,18:07:00,Mimus polyglottos,prey
M3,7/22/2020,18:09:00,Mimus polyglottos,prey
M3,7/22/2020,18:10:00,Mimus polyglottos,prey
M3,7/22/2020,18:12:00,Mimus polyglottos,prey
M5,7/22/2020,8:14:00,Mimus polyglottos,prey
M7,7/22/2020,18:27:00,Mimus polyglottos,prey
M10,7/22/2020,19:20:00,Mimus polyglottos,prey
M10,7/23/2020,2:39:00,Equus caballus,other
M10,7/23/2020,2:40:00,Equus caballus,other
M10,7/23/2020,2:41:00,Equus caballus,other
M13,7/23/2020,2:11:00,Equus caballus,other
M13,7/23/2020,2:12:00,Equus caballus,other
M13,7/23/2020,2:13:00,Equus caballus,other
M13,7/23/2020,7:32:00,Equus caballus,other
M13,7/23/2020,7:33:00,Equus caballus,other
M14,7/23/2020,1:10:00,Lepus californicus,other
M3,7/23/2020,6:02:00,Sylvilagus audubonii,other
M3,7/23/2020,6:15:00,Sylvilagus audubonii,other
M3,7/23/2020,8:24:00,Sylvilagus audubonii,other
M3,7/23/2020,18:39:00,Sylvilagus audubonii,other
M1,7/23/2020,6:34:00,Toxostoma crissale,other
M5,7/23/2020,8:48:00,Toxostoma crissale,other
M5,7/23/2020,8:48:00,Toxostoma crissale,other
M5,7/23/2020,8:49:00,Toxostoma crissale,other
M3,7/23/2020,17:40:00,Geococcyx californianus,predator
M14,7/23/2020,14:26:00,Geococcyx californianus,predator
M1,7/23/2020,20:44:00,Pecari tajacu,predator
M1,7/23/2020,20:29:00,Pecari tajacu,predator
M3,7/23/2020,20:25:00,Pecari tajacu,predator
M3,7/23/2020,20:24:00,Pecari tajacu,predator
M3,7/23/2020,20:37:00,Pecari tajacu,predator
M3,7/23/2020,20:38:00,Pecari tajacu,predator
M3,7/23/2020,20:22:00,Pecari tajacu,predator
M4,7/23/2020,20:34:00,Pecari tajacu,predator
M4,7/23/2020,20:35:00,Pecari tajacu,predator
M5,7/23/2020,20:39:00,Pecari tajacu,predator
M5,7/23/2020,22:51:00,Pecari tajacu,predator
M5,7/23/2020,20:38:00,Pecari tajacu,predator
M5,7/23/2020,22:50:00,Pecari tajacu,predator
M6,7/23/2020,20:30:00,Pecari tajacu,predator
M6,7/23/2020,20:31:00,Pecari tajacu,predator
M23,7/23/2020,19:00:00,Ammospermophilus interpres,prey
M6,7/23/2020,2:27:00,Chaetodipus intermedius,prey
M6,7/23/2020,2:30:00,Chaetodipus intermedius,prey
M6,7/23/2020,2:31:00,Chaetodipus intermedius,prey
M6,7/23/2020,2:33:00,Chaetodipus intermedius,prey
M6,7/23/2020,2:35:00,Chaetodipus intermedius,prey
M6,7/23/2020,2:36:00,Chaetodipus intermedius,prey
M6,7/23/2020,2:42:00,Chaetodipus intermedius,prey
M6,7/23/2020,2:53:00,Chaetodipus intermedius,prey
M6,7/23/2020,2:57:00,Chaetodipus intermedius,prey
M6,7/23/2020,3:01:00,Chaetodipus intermedius,prey
M6,7/23/2020,3:03:00,Chaetodipus intermedius,prey
M6,7/23/2020,3:06:00,Chaetodipus intermedius,prey
M6,7/23/2020,3:07:00,Chaetodipus intermedius,prey
M6,7/23/2020,3:09:00,Chaetodipus intermedius,prey
M6,7/23/2020,3:11:00,Chaetodipus intermedius,prey
M6,7/23/2020,3:12:00,Chaetodipus intermedius,prey
M6,7/23/2020,3:15:00,Chaetodipus intermedius,prey
M6,7/23/2020,3:16:00,Chaetodipus intermedius,prey
M6,7/23/2020,3:17:00,Chaetodipus intermedius,prey
M6,7/23/2020,3:23:00,Chaetodipus intermedius,prey
M6,7/23/2020,3:23:00,Chaetodipus intermedius,prey
M6,7/23/2020,3:24:00,Chaetodipus intermedius,prey
M6,7/23/2020,3:25:00,Chaetodipus intermedius,prey
M6,7/23/2020,3:26:00,Chaetodipus intermedius,prey
M6,7/23/2020,3:36:00,Chaetodipus intermedius,prey
M6,7/23/2020,3:39:00,Chaetodipus intermedius,prey
M6,7/23/2020,3:47:00,Chaetodipus intermedius,prey
M6,7/23/2020,3:48:00,Chaetodipus intermedius,prey
M6,7/23/2020,3:50:00,Chaetodipus intermedius,prey
M6,7/23/2020,3:52:00,Chaetodipus intermedius,prey
M6,7/23/2020,3:55:00,Chaetodipus intermedius,prey
M6,7/23/2020,4:33:00,Chaetodipus intermedius,prey
M6,7/23/2020,23:51:00,Chaetodipus intermedius,prey
M6,7/23/2020,23:54:00,Chaetodipus intermedius,prey
M23,7/23/2020,4:45:00,Chaetodipus intermedius,prey
M14,7/23/2020,1:01:00,Dipodomys merriami,prey
M14,7/23/2020,1:06:00,Dipodomys merriami,prey
M1,7/23/2020,8:58:00,Mimus polyglottos,prey
M1,7/23/2020,10:17:00,Mimus polyglottos,prey
M1,7/23/2020,9:31:00,Mimus polyglottos,prey
M2,7/23/2020,18:18:00,Mimus polyglottos,prey
M2,7/23/2020,18:19:00,Mimus polyglottos,prey
M2,7/23/2020,18:20:00,Mimus polyglottos,prey
